telemetry.time,telemetry.co2,deviceId
2022-11-02T22:32:27.0000000,503,DA00110037
2022-11-02T22:33:33.0000000,519,DA00110037
2022-11-02T22:30:07.0000000,532,DA00110037
2022-11-02T22:44:11.0000000,504,DA00110035
2022-11-02T22:42:53.0000000,482,DA00110035
2022-11-02T22:41:37.0000000,479,DA00110035
2022-11-02T22:39:15.0000000,474,DA00110035
2022-11-02T22:40:31.0000000,478,DA00110035
2022-11-02T22:34:29.0000000,468,DA00110035
2022-11-02T22:36:53.0000000,471,DA00110035
2022-11-02T22:35:36.0000000,482,DA00110035
2022-11-02T22:38:10.0000000,471,DA00110035
2022-11-02T22:31:59.0000000,469,DA00110035
2022-11-02T22:33:13.0000000,462,DA00110035
2022-11-02T22:30:53.0000000,474,DA00110035
2022-11-02T22:40:57.0000000,470,DA00110033
2022-11-02T22:39:06.0000000,441,DA00130001
2022-11-02T22:35:03.0000000,490,DA00110033
2022-11-02T22:40:18.0000000,481,DA00110049
2022-11-02T22:35:28.0000000,484,DA00110049
2022-11-02T22:37:48.0000000,501,DA00110049
2022-11-02T22:39:03.0000000,494,DA00110049
2022-11-02T22:36:43.0000000,493,DA00110049
2022-11-02T22:36:17.0000000,491,DA00110032
2022-11-02T22:35:09.0000000,488,DA00110032
2022-11-02T22:31:51.0000000,489,DA00110049
2022-11-02T22:34:21.0000000,498,DA00110049
2022-11-02T22:33:06.0000000,477,DA00110049
2022-11-02T22:30:46.0000000,487,DA00110049
2022-11-02T22:38:13.0000000,474,DA00130004
2022-11-02T22:43:37.0000000,446,DA00110031
2022-11-02T22:42:23.0000000,457,DA00110031
2022-11-02T22:43:56.0000000,514,DA00130003
2022-11-02T22:40:03.0000000,464,DA00110031
2022-11-02T22:38:47.0000000,445,DA00110031
2022-11-02T22:41:08.0000000,433,DA00110031
2022-11-02T22:35:13.0000000,443,DA00110031
2022-11-02T22:37:42.0000000,448,DA00110031
2022-11-02T22:34:08.0000000,439,DA00110031
2022-11-02T22:36:28.0000000,459,DA00110031
2022-11-02T22:32:54.0000000,454,DA00110031
2022-11-02T22:30:34.0000000,454,DA00110031
2022-11-02T22:31:48.0000000,441,DA00110031
2022-11-02T22:37:07.0000000,470,DA00130004
2022-11-02T22:42:51.0000000,491,DA00130003
2022-11-02T22:40:16.0000000,483,DA00130003
2022-11-02T22:41:32.0000000,510,DA00130003
2022-11-02T22:39:11.0000000,491,DA00130003
2022-11-02T22:37:53.0000000,496,DA00130003
2022-11-02T22:36:48.0000000,505,DA00130003
2022-11-02T22:33:11.0000000,523,DA00130003
2022-11-02T22:34:16.0000000,514,DA00130003
2022-11-02T22:35:32.0000000,505,DA00130003
2022-11-02T22:31:55.0000000,518,DA00130003
2022-11-02T22:30:50.0000000,521,DA00130003
2022-11-02T22:38:22.0000000,432,DA00130002
2022-11-02T22:32:29.0000000,449,DA00130002
2022-11-02T22:37:48.0000000,449,DA00130001
2022-11-02T22:36:38.0000000,457,DA00130001
2022-11-02T22:26:30.0000000,517,DA00110034
2022-11-02T22:23:04.0000000,499,DA00110034
2022-11-02T22:24:09.0000000,501,DA00110034
2022-11-02T22:25:25.0000000,501,DA00110034
2022-11-02T22:18:14.0000000,495,DA00110034
2022-11-02T22:21:49.0000000,502,DA00110034
2022-11-02T22:20:43.0000000,504,DA00110034
2022-11-02T22:19:29.0000000,506,DA00110034
2022-11-02T22:17:09.0000000,501,DA00110034
2022-11-02T22:15:55.0000000,525,DA00110034
2022-11-02T22:27:32.0000000,449,AMNO-03
2022-11-02T22:28:43.0000000,449,AMNO-03
2022-11-02T22:24:04.0000000,458,AMNO-03
2022-11-02T22:25:14.0000000,442,AMNO-03
2022-11-02T22:22:53.0000000,442,AMNO-03
2022-11-02T22:15:52.0000000,447,AMNO-03
2022-11-02T22:21:42.0000000,459,AMNO-03
2022-11-02T22:17:03.0000000,444,AMNO-03
2022-11-02T22:18:13.0000000,448,AMNO-03
2022-11-02T22:19:24.0000000,446,AMNO-03
2022-11-02T22:28:41.0000000,495,DA00110047
2022-11-02T22:27:23.0000000,489,DA00110047
2022-11-02T22:21:25.0000000,473,DA00110047
2022-11-02T22:19:05.0000000,477,DA00110047
2022-11-02T22:20:10.0000000,464,DA00110047
2022-11-02T22:17:48.0000000,460,DA00110047
2022-11-02T22:16:43.0000000,477,DA00110047
2022-11-02T22:15:26.0000000,471,DA00110047
2022-11-02T22:29:25.0000000,484,DA00100001
2022-11-02T22:25:45.0000000,518,DA00100001
2022-11-02T22:27:02.0000000,511,DA00100001
2022-11-02T22:28:19.0000000,502,DA00100001
2022-11-02T22:24:39.0000000,513,DA00100001
2022-11-02T22:22:18.0000000,522,DA00100001
2022-11-02T22:23:24.0000000,514,DA00100001
2022-11-02T22:21:02.0000000,562,DA00100001
2022-11-02T22:29:30.0000000,458,DA00110045
2022-11-02T22:19:47.0000000,533,DA00100001
2022-11-02T22:18:40.0000000,513,DA00100001
2022-11-02T22:17:24.0000000,521,DA00100001
2022-11-02T22:16:17.0000000,542,DA00100001
2022-11-02T22:28:12.0000000,470,DA00110045
2022-11-02T22:27:07.0000000,482,DA00110045
2022-11-02T22:25:49.0000000,472,DA00110045
2022-11-02T22:24:43.0000000,462,DA00110045
2022-11-02T22:22:09.0000000,464,DA00110045
2022-11-02T22:23:26.0000000,460,DA00110045
2022-11-02T22:21:04.0000000,462,DA00110045
2022-11-02T22:19:46.0000000,474,DA00110045
2022-11-02T22:17:25.0000000,463,DA00110045
2022-11-02T22:18:41.0000000,467,DA00110045
2022-11-02T22:16:09.0000000,462,DA00110045
2022-11-02T22:15:04.0000000,462,DA00110045
2022-11-02T22:27:24.0000000,486,DA00110044
2022-11-02T22:28:30.0000000,492,DA00110044
2022-11-02T22:26:10.0000000,487,DA00110044
2022-11-02T22:25:02.0000000,495,DA00110044
2022-11-02T22:29:04.0000000,449,DA00110042
2022-11-02T22:27:50.0000000,462,DA00110042
2022-11-02T22:25:30.0000000,453,DA00110042
2022-11-02T22:26:37.0000000,463,DA00110042
2022-11-02T22:23:12.0000000,446,DA00110042
2022-11-02T22:24:17.0000000,456,DA00110042
2022-11-02T22:21:57.0000000,448,DA00110042
2022-11-02T22:20:43.0000000,453,DA00110042
2022-11-02T22:18:23.0000000,448,DA00110042
2022-11-02T22:17:16.0000000,458,DA00110042
2022-11-02T22:19:37.0000000,459,DA00110042
2022-11-02T22:16:01.0000000,457,DA00110042
2022-11-02T22:28:54.0000000,483,DA00110040
2022-11-02T22:21:33.0000000,472,DA00110038
2022-11-02T22:24:14.0000000,481,DA00110040
2022-11-02T22:25:19.0000000,479,DA00110040
2022-11-02T22:27:48.0000000,475,DA00110040
2022-11-02T22:26:34.0000000,492,DA00110040
2022-11-02T22:28:01.0000000,543,DA00110036
2022-11-02T22:23:01.0000000,484,DA00110040
2022-11-02T22:21:54.0000000,488,DA00110040
2022-11-02T22:19:27.0000000,471,DA00110040
2022-11-02T22:18:21.0000000,492,DA00110040
2022-11-02T22:20:41.0000000,491,DA00110040
2022-11-02T22:17:07.0000000,495,DA00110040
2022-11-02T22:21:52.0000000,461,DA00110039
2022-11-02T22:20:46.0000000,451,DA00110039
2022-11-02T22:20:28.0000000,478,DA00110038
2022-11-02T22:19:10.0000000,472,DA00110038
2022-11-02T22:17:51.0000000,471,DA00110038
2022-11-02T22:16:46.0000000,489,DA00110038
2022-11-02T22:27:38.0000000,512,DA00110037
2022-11-02T22:28:52.0000000,517,DA00110037
2022-11-02T22:15:29.0000000,492,DA00110038
2022-11-02T22:24:13.0000000,534,DA00110037
2022-11-02T22:26:32.0000000,530,DA00110037
2022-11-02T22:22:57.0000000,523,DA00110037
2022-11-02T22:25:18.0000000,529,DA00110037
2022-11-02T22:21:42.0000000,526,DA00110037
2022-11-02T22:20:36.0000000,522,DA00110037
2022-11-02T22:19:21.0000000,517,DA00110037
2022-11-02T22:18:16.0000000,521,DA00110037
2022-11-02T22:17:01.0000000,517,DA00110037
2022-11-02T22:15:47.0000000,526,DA00110037
2022-11-02T22:25:36.0000000,538,DA00110036
2022-11-02T22:26:42.0000000,556,DA00110036
2022-11-02T22:23:13.0000000,530,DA00110036
2022-11-02T22:24:18.0000000,533,DA00110036
2022-11-02T22:21:53.0000000,556,DA00110036
2022-11-02T22:29:19.0000000,443,DA00110031
2022-11-02T22:28:31.0000000,477,DA00110035
2022-11-02T22:27:13.0000000,482,DA00110035
2022-11-02T22:25:57.0000000,469,DA00110035
2022-11-02T22:24:51.0000000,467,DA00110035
2022-11-02T22:29:29.0000000,495,DA00110049
2022-11-02T22:24:32.0000000,479,DA00110033
2022-11-02T22:21:11.0000000,460,DA00110035
2022-11-02T22:22:29.0000000,459,DA00110035
2022-11-02T22:23:34.0000000,477,DA00110035
2022-11-02T22:19:54.0000000,457,DA00110035
2022-11-02T22:17:32.0000000,469,DA00110035
2022-11-02T22:16:27.0000000,469,DA00110035
2022-11-02T22:18:48.0000000,457,DA00110035
2022-11-02T22:15:10.0000000,471,DA00110035
2022-11-02T22:28:17.0000000,507,DA00130003
2022-11-02T22:28:23.0000000,467,DA00110049
2022-11-02T22:17:34.0000000,493,DA00110033
2022-11-02T22:18:40.0000000,479,DA00110033
2022-11-02T22:27:07.0000000,470,DA00110049
2022-11-02T22:25:52.0000000,468,DA00110049
2022-11-02T22:15:15.0000000,489,DA00110049
2022-11-02T22:23:31.0000000,493,DA00110049
2022-11-02T22:24:47.0000000,484,DA00110049
2022-11-02T22:21:09.0000000,468,DA00110049
2022-11-02T22:22:25.0000000,480,DA00110049
2022-11-02T22:27:01.0000000,458,DA00110031
2022-11-02T22:28:14.0000000,474,DA00110031
2022-11-02T22:25:54.0000000,465,DA00110031
2022-11-02T22:22:21.0000000,461,DA00110031
2022-11-02T22:20:01.0000000,469,DA00110031
2022-11-02T22:21:07.0000000,454,DA00110031
2022-11-02T22:23:34.0000000,446,DA00110031
2022-11-02T22:24:41.0000000,444,DA00110031
2022-11-02T22:17:42.0000000,460,DA00110031
2022-11-02T22:15:13.0000000,464,DA00110031
2022-11-02T22:18:47.0000000,448,DA00110031
2022-11-02T22:16:27.0000000,460,DA00110031
2022-11-02T22:27:12.0000000,486,DA00130003
2022-11-02T22:23:33.0000000,523,DA00130003
2022-11-02T22:24:50.0000000,503,DA00130003
2022-11-02T22:25:55.0000000,507,DA00130003
2022-11-02T22:22:17.0000000,517,DA00130003
2022-11-02T22:21:12.0000000,505,DA00130003
2022-11-02T22:19:53.0000000,521,DA00130003
2022-11-02T22:11:15.0000000,488,DA00110040
2022-11-02T22:10:09.0000000,488,DA00110040
2022-11-02T22:07:39.0000000,488,DA00110040
2022-11-02T22:08:55.0000000,483,DA00110040
2022-11-02T22:05:13.0000000,495,DA00110040
2022-11-02T22:04:07.0000000,485,DA00110040
2022-11-02T22:06:27.0000000,501,DA00110040
2022-11-02T22:01:48.0000000,485,DA00110040
2022-11-02T22:02:53.0000000,495,DA00110040
2022-11-02T22:00:33.0000000,493,DA00110040
2022-11-02T22:10:00.0000000,457,DA00110039
2022-11-02T22:07:37.0000000,471,DA00110039
2022-11-02T22:08:54.0000000,471,DA00110039
2022-11-02T22:06:27.0000000,469,DA00110039
2022-11-02T22:13:06.0000000,473,DA00110038
2022-11-02T22:07:10.0000000,468,DA00110038
2022-11-02T22:05:51.0000000,468,DA00110038
2022-11-02T22:04:45.0000000,479,DA00110038
2022-11-02T22:13:27.0000000,538,DA00110037
2022-11-02T22:12:22.0000000,522,DA00110037
2022-11-02T22:10:02.0000000,510,DA00110037
2022-11-02T22:11:07.0000000,521,DA00110037
2022-11-02T22:08:46.0000000,526,DA00110037
2022-11-02T22:07:28.0000000,519,DA00110037
2022-11-02T22:05:08.0000000,523,DA00110037
2022-11-02T22:06:23.0000000,512,DA00110037
2022-11-02T22:04:03.0000000,534,DA00110037
2022-11-02T22:02:48.0000000,515,DA00110037
2022-11-02T22:01:32.0000000,531,DA00110037
2022-11-02T22:00:27.0000000,513,DA00110037
2022-11-02T22:07:58.0000000,467,DA00110035
2022-11-02T22:13:54.0000000,469,DA00110035
2022-11-02T22:06:52.0000000,447,DA00110035
2022-11-02T22:04:28.0000000,461,DA00110035
2022-11-02T22:05:34.0000000,461,DA00110035
2022-11-02T22:03:10.0000000,482,DA00110035
2022-11-02T22:01:55.0000000,457,DA00110035
2022-11-02T22:14:10.0000000,498,DA00110049
2022-11-02T22:06:54.0000000,485,DA00110033
2022-11-02T22:12:53.0000000,456,DA00110049
2022-11-02T22:11:38.0000000,461,DA00110049
2022-11-02T22:10:32.0000000,482,DA00110049
2022-11-02T22:09:16.0000000,490,DA00110049
2022-11-02T22:06:52.0000000,481,DA00110049
2022-11-02T22:08:10.0000000,477,DA00110049
2022-11-02T22:05:36.0000000,481,DA00110049
2022-11-02T22:03:14.0000000,473,DA00110049
2022-11-02T22:02:09.0000000,473,DA00110049
2022-11-02T22:04:30.0000000,481,DA00110049
2022-11-02T22:00:53.0000000,470,DA00110049
2022-11-02T22:04:35.0000000,485,DA00110033
2022-11-02T22:05:49.0000000,477,DA00110033
2022-11-02T22:03:29.0000000,473,DA00110033
2022-11-02T22:02:15.0000000,481,DA00110033
2022-11-02T22:10:11.0000000,452,DA00110032
2022-11-02T22:04:14.0000000,470,DA00110032
2022-11-02T22:03:09.0000000,457,DA00110032
2022-11-02T22:01:51.0000000,453,DA00110032
2022-11-02T22:00:33.0000000,459,DA00110032
2022-11-02T22:14:07.0000000,453,DA00110031
2022-11-02T22:12:53.0000000,458,DA00110031
2022-11-02T22:11:48.0000000,457,DA00110031
2022-11-02T22:06:59.0000000,453,DA00110031
2022-11-02T22:08:13.0000000,457,DA00110031
2022-11-02T22:10:33.0000000,458,DA00110031
2022-11-02T22:09:19.0000000,455,DA00110031
2022-11-02T22:05:54.0000000,458,DA00110031
2022-11-02T22:04:39.0000000,449,DA00110031
2022-11-02T22:03:34.0000000,458,DA00110031
2022-11-02T22:01:06.0000000,457,DA00110031
2022-11-02T22:02:21.0000000,457,DA00110031
2022-11-02T22:11:11.0000000,479,DA00130004
2022-11-02T22:12:16.0000000,477,DA00130004
2022-11-02T22:09:56.0000000,466,DA00130004
2022-11-02T22:08:43.0000000,471,DA00130004
2022-11-02T22:02:51.0000000,450,DA00130004
2022-11-02T22:01:45.0000000,461,DA00130004
2022-11-02T22:00:31.0000000,458,DA00130004
2022-11-02T22:12:33.0000000,441,DA00130002
2022-11-02T22:13:55.0000000,508,DA00130003
2022-11-02T22:09:10.0000000,497,DA00130003
2022-11-02T22:12:50.0000000,497,DA00130003
2022-11-02T22:10:15.0000000,514,DA00130003
2022-11-02T22:11:33.0000000,505,DA00130003
2022-11-02T22:07:51.0000000,501,DA00130003
2022-11-02T22:06:46.0000000,500,DA00130003
2022-11-02T22:05:29.0000000,504,DA00130003
2022-11-02T22:04:11.0000000,497,DA00130003
2022-11-02T22:01:47.0000000,515,DA00130003
2022-11-02T22:00:42.0000000,521,DA00130003
2022-11-02T22:03:05.0000000,492,DA00130003
2022-11-02T22:10:12.0000000,431,DA00130002
2022-11-02T22:11:28.0000000,449,DA00130002
2022-11-02T21:59:24.0000000,488,DA00130003
2022-11-02T21:58:08.0000000,511,DA00130003
2022-11-02T21:57:02.0000000,514,DA00130003
2022-11-02T21:55:44.0000000,497,DA00130003
2022-11-02T21:47:23.0000000,490,DA00130003
2022-11-02T21:49:44.0000000,502,DA00130003
2022-11-02T21:48:39.0000000,473,DA00130003
2022-11-02T21:54:53.0000000,457,DA00130002
2022-11-02T21:39:17.0000000,542,DA00100001
2022-11-02T21:44:11.0000000,486,DA00110047
2022-11-02T21:41:48.0000000,462,DA00110047
2022-11-02T21:43:06.0000000,471,DA00110047
2022-11-02T21:34:27.0000000,510,DA00110044
2022-11-02T21:44:15.0000000,448,DA00110042
2022-11-02T21:44:07.0000000,520,DA00110034
2022-11-02T21:43:02.0000000,514,DA00110034
2022-11-02T21:41:46.0000000,511,DA00110034
2022-11-02T21:40:41.0000000,517,DA00110034
2022-11-02T21:39:28.0000000,506,DA00110034
2022-11-02T21:38:13.0000000,525,DA00110034
2022-11-02T21:37:06.0000000,523,DA00110034
2022-11-02T21:35:51.0000000,509,DA00110034
2022-11-02T21:43:06.0000000,458,AMNO-03
2022-11-02T21:34:46.0000000,533,DA00110034
2022-11-02T21:41:56.0000000,452,AMNO-03
2022-11-02T21:40:45.0000000,453,AMNO-03
2022-11-02T21:32:18.0000000,534,DA00110034
2022-11-02T21:31:13.0000000,534,DA00110034
2022-11-02T21:33:33.0000000,543,DA00110034
2022-11-02T21:38:27.0000000,464,AMNO-03
2022-11-02T21:36:06.0000000,453,AMNO-03
2022-11-02T21:37:16.0000000,456,AMNO-03
2022-11-02T21:43:51.0000000,475,DA00110045
2022-11-02T21:34:55.0000000,452,AMNO-03
2022-11-02T21:30:17.0000000,448,AMNO-03
2022-11-02T21:31:27.0000000,452,AMNO-03
2022-11-02T21:37:59.0000000,450,DA00110041
2022-11-02T21:40:43.0000000,486,DA00110047
2022-11-02T21:39:26.0000000,484,DA00110047
2022-11-02T21:38:09.0000000,462,DA00110047
2022-11-02T21:37:04.0000000,473,DA00110047
2022-11-02T21:35:48.0000000,488,DA00110047
2022-11-02T21:33:27.0000000,481,DA00110047
2022-11-02T21:34:43.0000000,470,DA00110047
2022-11-02T21:32:10.0000000,473,DA00110047
2022-11-02T21:31:05.0000000,469,DA00110047
2022-11-02T21:37:58.0000000,557,DA00100001
2022-11-02T21:41:28.0000000,471,DA00110045
2022-11-02T21:40:10.0000000,464,DA00110045
2022-11-02T21:42:46.0000000,456,DA00110045
2022-11-02T21:36:43.0000000,473,DA00110045
2022-11-02T21:39:05.0000000,481,DA00110045
2022-11-02T21:37:48.0000000,469,DA00110045
2022-11-02T21:33:03.0000000,478,DA00110045
2022-11-02T21:35:26.0000000,485,DA00110045
2022-11-02T21:34:08.0000000,480,DA00110045
2022-11-02T21:31:47.0000000,486,DA00110045
2022-11-02T21:30:42.0000000,473,DA00110045
2022-11-02T21:33:20.0000000,535,DA00110044
2022-11-02T21:32:03.0000000,517,DA00110044
2022-11-02T21:43:01.0000000,456,DA00110042
2022-11-02T21:41:46.0000000,461,DA00110042
2022-11-02T21:30:58.0000000,494,DA00110044
2022-11-02T21:39:20.0000000,492,DA00110040
2022-11-02T21:40:41.0000000,466,DA00110042
2022-11-02T21:33:29.0000000,522,DA00110040
2022-11-02T21:39:26.0000000,454,DA00110042
2022-11-02T21:43:47.0000000,478,DA00110039
2022-11-02T21:37:07.0000000,465,DA00110042
2022-11-02T21:35:52.0000000,463,DA00110042
2022-11-02T21:38:21.0000000,467,DA00110042
2022-11-02T21:30:01.0000000,461,DA00110042
2022-11-02T21:32:02.0000000,474,DA00110041
2022-11-02T21:42:41.0000000,489,DA00110039
2022-11-02T21:41:24.0000000,466,DA00110039
2022-11-02T21:37:18.0000000,480,DA00110038
2022-11-02T21:35:25.0000000,486,DA00110039
2022-11-02T21:43:44.0000000,526,DA00110037
2022-11-02T21:42:39.0000000,512,DA00110037
2022-11-02T21:44:08.0000000,461,DA00110049
2022-11-02T21:40:19.0000000,527,DA00110037
2022-11-02T21:41:25.0000000,522,DA00110037
2022-11-02T21:36:44.0000000,523,DA00110037
2022-11-02T21:37:59.0000000,526,DA00110037
2022-11-02T21:35:30.0000000,536,DA00110037
2022-11-02T21:39:05.0000000,527,DA00110037
2022-11-02T21:34:24.0000000,530,DA00110037
2022-11-02T21:30:48.0000000,518,DA00110037
2022-11-02T21:32:02.0000000,529,DA00110037
2022-11-02T21:33:08.0000000,521,DA00110037
2022-11-02T21:44:13.0000000,460,DA00110035
2022-11-02T21:39:24.0000000,473,DA00110035
2022-11-02T21:41:53.0000000,467,DA00110035
2022-11-02T21:43:00.0000000,476,DA00110035
2022-11-02T21:40:40.0000000,478,DA00110035
2022-11-02T21:38:19.0000000,462,DA00110035
2022-11-02T21:37:06.0000000,451,DA00110035
2022-11-02T21:42:26.0000000,466,DA00110032
2022-11-02T21:43:44.0000000,473,DA00110032
2022-11-02T21:35:59.0000000,467,DA00110035
2022-11-02T21:33:31.0000000,486,DA00110035
2022-11-02T21:34:46.0000000,469,DA00110035
2022-11-02T21:30:31.0000000,493,DA00110033
2022-11-02T21:41:03.0000000,481,DA00110033
2022-11-02T21:32:26.0000000,474,DA00110035
2022-11-02T21:31:12.0000000,462,DA00110035
2022-11-02T21:30:06.0000000,452,DA00110035
2022-11-02T21:42:51.0000000,476,DA00110049
2022-11-02T21:41:35.0000000,458,DA00110049
2022-11-02T21:40:29.0000000,470,DA00110049
2022-11-02T21:39:14.0000000,480,DA00110049
2022-11-02T21:38:09.0000000,473,DA00110049
2022-11-02T21:36:51.0000000,482,DA00110049
2022-11-02T21:35:37.0000000,470,DA00110049
2022-11-02T21:34:32.0000000,478,DA00110049
2022-11-02T21:32:11.0000000,480,DA00110049
2022-11-02T21:33:16.0000000,497,DA00110049
2022-11-02T21:30:54.0000000,498,DA00110049
2022-11-02T21:41:21.0000000,467,DA00110032
2022-11-02T21:38:57.0000000,474,DA00110032
2022-11-02T21:40:02.0000000,471,DA00110032
2022-11-02T21:37:39.0000000,477,DA00110032
2022-11-02T21:41:25.0000000,505,DA00130003
2022-11-02T21:42:19.0000000,456,DA00110031
2022-11-02T21:43:33.0000000,472,DA00110031
2022-11-02T21:30:26.0000000,470,DA00110032
2022-11-02T21:36:21.0000000,478,DA00110032
2022-11-02T21:36:24.0000000,460,DA00110031
2022-11-02T21:38:44.0000000,447,DA00110031
2022-11-02T21:37:38.0000000,445,DA00110031
2022-11-02T21:41:05.0000000,456,DA00110031
2022-11-02T21:39:59.0000000,445,DA00110031
2022-11-02T21:35:10.0000000,458,DA00110031
2022-11-02T21:34:04.0000000,463,DA00110031
2022-11-02T21:32:50.0000000,451,DA00110031
2022-11-02T21:31:44.0000000,461,DA00110031
2022-11-02T21:30:30.0000000,458,DA00110031
2022-11-02T21:44:04.0000000,483,DA00130004
2022-11-02T21:42:49.0000000,465,DA00130004
2022-11-02T21:41:44.0000000,481,DA00130004
2022-11-02T21:39:22.0000000,473,DA00130004
2022-11-02T21:40:29.0000000,491,DA00130004
2022-11-02T21:38:09.0000000,493,DA00130004
2022-11-02T21:37:02.0000000,484,DA00130004
2022-11-02T21:34:35.0000000,490,DA00130004
2022-11-02T21:33:29.0000000,488,DA00130004
2022-11-02T21:35:48.0000000,477,DA00130004
2022-11-02T21:31:09.0000000,483,DA00130004
2022-11-02T21:32:15.0000000,483,DA00130004
2022-11-02T21:39:02.0000000,488,DA00130003
2022-11-02T21:37:44.0000000,506,DA00130003
2022-11-02T21:40:07.0000000,506,DA00130003
2022-11-02T21:31:45.0000000,521,DA00130003
2022-11-02T21:30:39.0000000,527,DA00130003
2022-11-02T21:34:55.0000000,460,DA00130002
2022-11-02T21:41:20.0000000,453,DA00130001
2022-11-02T21:28:42.0000000,480,DA00110047
2022-11-02T21:28:53.0000000,522,DA00110034
2022-11-02T21:27:39.0000000,532,DA00110034
2022-11-02T21:26:23.0000000,522,DA00110034
2022-11-02T21:19:26.0000000,549,DA00110034
2022-11-02T21:20:31.0000000,531,DA00110034
2022-11-02T21:18:13.0000000,557,DA00110034
2022-11-02T21:26:48.0000000,454,AMNO-03
2022-11-02T21:29:06.0000000,461,AMNO-03
2022-11-02T21:17:06.0000000,543,DA00110034
2022-11-02T21:15:53.0000000,543,DA00110034
2022-11-02T21:25:37.0000000,453,AMNO-03
2022-11-02T21:24:26.0000000,457,AMNO-03
2022-11-02T21:23:16.0000000,451,AMNO-03
2022-11-02T21:18:39.0000000,443,AMNO-03
2022-11-02T21:19:50.0000000,464,AMNO-03
2022-11-02T21:15:11.0000000,452,AMNO-03
2022-11-02T21:17:29.0000000,442,AMNO-03
2022-11-02T21:17:53.0000000,555,DA00100001
2022-11-02T21:16:47.0000000,542,DA00100001
2022-11-02T21:27:27.0000000,495,DA00110047
2022-11-02T21:26:11.0000000,481,DA00110047
2022-11-02T21:25:05.0000000,460,DA00110047
2022-11-02T21:28:21.0000000,513,DA00110044
2022-11-02T21:21:26.0000000,486,DA00110047
2022-11-02T21:22:42.0000000,488,DA00110047
2022-11-02T21:23:47.0000000,463,DA00110047
2022-11-02T21:20:09.0000000,478,DA00110047
2022-11-02T21:27:04.0000000,472,DA00110045
2022-11-02T21:28:09.0000000,480,DA00110045
2022-11-02T21:24:42.0000000,464,DA00110045
2022-11-02T21:23:27.0000000,456,DA00110045
2022-11-02T21:25:48.0000000,472,DA00110045
2022-11-02T21:22:08.0000000,465,DA00110045
2022-11-02T21:21:03.0000000,472,DA00110045
2022-11-02T21:19:46.0000000,492,DA00110045
2022-11-02T21:18:41.0000000,480,DA00110045
2022-11-02T21:17:25.0000000,481,DA00110045
2022-11-02T21:27:15.0000000,495,DA00110044
2022-11-02T21:16:08.0000000,463,DA00110045
2022-11-02T21:15:03.0000000,461,DA00110045
2022-11-02T21:25:57.0000000,508,DA00110044
2022-11-02T21:24:51.0000000,502,DA00110044
2022-11-02T21:19:02.0000000,499,DA00110043
2022-11-02T21:17:56.0000000,495,DA00110043
2022-11-02T21:23:32.0000000,492,DA00110044
2022-11-02T21:17:37.0000000,495,DA00110044
2022-11-02T21:27:37.0000000,490,DA00110040
2022-11-02T21:28:56.0000000,455,DA00110042
2022-11-02T21:26:35.0000000,470,DA00110042
2022-11-02T21:27:42.0000000,458,DA00110042
2022-11-02T21:25:22.0000000,471,DA00110042
2022-11-02T21:24:15.0000000,467,DA00110042
2022-11-02T21:26:03.0000000,456,DA00110041
2022-11-02T21:23:02.0000000,481,DA00110042
2022-11-02T21:21:48.0000000,477,DA00110042
2022-11-02T21:20:42.0000000,463,DA00110042
2022-11-02T21:18:23.0000000,463,DA00110042
2022-11-02T21:19:28.0000000,484,DA00110042
2022-11-02T21:17:08.0000000,463,DA00110042
2022-11-02T21:15:54.0000000,475,DA00110042
2022-11-02T21:24:58.0000000,452,DA00110041
2022-11-02T21:17:39.0000000,473,DA00110041
2022-11-02T21:23:39.0000000,463,DA00110041
2022-11-02T21:15:15.0000000,466,DA00110041
2022-11-02T21:16:34.0000000,463,DA00110041
2022-11-02T21:26:32.0000000,500,DA00110040
2022-11-02T21:24:12.0000000,500,DA00110040
2022-11-02T21:22:57.0000000,503,DA00110040
2022-11-02T21:25:18.0000000,475,DA00110040
2022-11-02T21:21:52.0000000,506,DA00110040
2022-11-02T21:20:37.0000000,495,DA00110040
2022-11-02T21:17:03.0000000,484,DA00110040
2022-11-02T21:19:23.0000000,504,DA00110040
2022-11-02T21:18:17.0000000,492,DA00110040
2022-11-02T21:15:58.0000000,491,DA00110040
2022-11-02T21:21:54.0000000,475,DA00110038
2022-11-02T21:27:11.0000000,532,DA00110037
2022-11-02T21:28:27.0000000,536,DA00110037
2022-11-02T21:20:48.0000000,484,DA00110038
2022-11-02T21:28:32.0000000,465,DA00110049
2022-11-02T21:19:30.0000000,471,DA00110038
2022-11-02T21:26:06.0000000,514,DA00110037
2022-11-02T21:24:51.0000000,530,DA00110037
2022-11-02T21:24:10.0000000,568,DA00110036
2022-11-02T21:20:10.0000000,539,DA00110037
2022-11-02T21:21:16.0000000,531,DA00110037
2022-11-02T21:23:37.0000000,519,DA00110037
2022-11-02T21:22:30.0000000,518,DA00110037
2022-11-02T21:28:02.0000000,469,DA00110032
2022-11-02T21:18:54.0000000,532,DA00110037
2022-11-02T21:17:39.0000000,501,DA00110037
2022-11-02T21:17:09.0000000,544,DA00110036
2022-11-02T21:18:17.0000000,556,DA00110036
2022-11-02T21:16:32.0000000,515,DA00110037
2022-11-02T21:15:18.0000000,510,DA00110037
2022-11-02T21:28:52.0000000,460,DA00110035
2022-11-02T21:27:47.0000000,477,DA00110035
2022-11-02T21:28:12.0000000,474,DA00110033
